drugbank_id	molport_id
DB03485	MolPort-002-507-419
DB03485	MolPort-002-533-568
DB03485	MolPort-003-850-163
DB03485	MolPort-003-929-838
DB03485	MolPort-003-934-330
DB03485	MolPort-003-939-221
DB03485	MolPort-005-938-564
DB03485	MolPort-008-267-850
DB03485	MolPort-008-267-861
DB03485	MolPort-016-633-330
DB03485	MolPort-028-959-592
DB03485	MolPort-029-941-784
DB03491	MolPort-023-331-536
DB03492	MolPort-000-155-037
DB03493	MolPort-003-938-551
DB03493	MolPort-027-835-534
DB03496	MolPort-006-394-122
DB03496	MolPort-035-394-997
DB03499	MolPort-002-499-345
DB03499	MolPort-003-710-962
DB03499	MolPort-003-925-208
DB03508	MolPort-005-941-536
DB03511	MolPort-001-785-887
DB03511	MolPort-002-513-627
DB03511	MolPort-008-267-835
DB03511	MolPort-008-267-951
DB03511	MolPort-009-014-249
DB03511	MolPort-016-638-390
DB03511	MolPort-023-247-058
DB03511	MolPort-028-960-660
DB03512	MolPort-003-926-090
DB03514	MolPort-003-960-024
DB03516	MolPort-004-758-772
DB03517	MolPort-000-157-541
DB03519	MolPort-001-792-138
DB03519	MolPort-001-792-387
DB03519	MolPort-003-938-849
DB03523	MolPort-006-169-119
DB03528	MolPort-001-785-903
DB03528	MolPort-003-666-308
DB03533	MolPort-000-740-182
DB03540	MolPort-003-938-845
DB03552	MolPort-001-770-216
DB03552	MolPort-003-794-808
DB03552	MolPort-003-794-809
DB03553	MolPort-001-759-254
DB03554	MolPort-000-794-569
DB03554	MolPort-001-759-984
DB03554	MolPort-033-377-215
DB03559	MolPort-001-782-039
DB03560	MolPort-000-871-206
DB03560	MolPort-006-665-902
DB03561	MolPort-001-785-799
DB03563	MolPort-003-665-072
DB03564	MolPort-003-928-617
DB03564	MolPort-003-936-748
DB03566	MolPort-001-761-230
DB03566	MolPort-003-981-164
DB03567	MolPort-000-146-208
DB03567	MolPort-002-507-388
DB03567	MolPort-003-871-954
DB03567	MolPort-003-925-138
DB03567	MolPort-006-822-931
DB03567	MolPort-023-220-338
DB03567	MolPort-035-691-400
DB03568	MolPort-001-769-669
DB03577	MolPort-005-725-353
DB03581	MolPort-006-069-261
DB03581	MolPort-023-221-473
DB03581	MolPort-035-757-906
DB03587	MolPort-001-769-006
DB03588	MolPort-001-002-104
DB03588	MolPort-001-572-862
DB03588	MolPort-009-766-428
DB03589	MolPort-006-111-380
DB03589	MolPort-006-148-537
DB03590	MolPort-002-507-076
DB03590	MolPort-023-331-663
DB03590	MolPort-027-836-074
DB03600	MolPort-000-881-523
DB03601	MolPort-002-511-352
DB03603	MolPort-003-939-262
DB03604	MolPort-003-959-798
DB03606	MolPort-000-860-686
DB03606	MolPort-003-983-800
DB03606	MolPort-003-983-801
DB03608	MolPort-006-822-625
DB03609	MolPort-035-688-189
DB03610	MolPort-001-775-401
DB03614	MolPort-035-394-979
DB03615	MolPort-006-069-410
DB03615	MolPort-006-169-171
DB03619	MolPort-002-507-414
DB03619	MolPort-002-903-998
DB03619	MolPort-027-836-049
DB03627	MolPort-001-766-730
DB03635	MolPort-003-925-218
DB03636	MolPort-003-935-382
DB03636	MolPort-006-111-813
DB03636	MolPort-027-836-726
DB03637	MolPort-011-277-462
DB03640	MolPort-003-665-668
DB03644	MolPort-001-739-603
DB03644	MolPort-006-116-531
DB03650	MolPort-000-656-994
DB03651	MolPort-001-783-850
DB03652	MolPort-001-785-887
DB03652	MolPort-002-513-627
DB03652	MolPort-008-267-835
DB03652	MolPort-008-267-951
DB03652	MolPort-009-014-249
DB03652	MolPort-016-638-390
DB03652	MolPort-023-247-058
DB03652	MolPort-028-960-660
DB03655	MolPort-021-804-989
DB03655	MolPort-027-720-929
DB03659	MolPort-001-788-476
DB03660	MolPort-001-758-807
DB03660	MolPort-001-792-863
DB03660	MolPort-002-462-131
DB03661	MolPort-000-002-652
DB03661	MolPort-003-929-596
DB03669	MolPort-001-775-428
DB03671	MolPort-002-507-211
DB03671	MolPort-002-509-108
DB03671	MolPort-003-666-004
DB03671	MolPort-004-955-165
DB03671	MolPort-007-549-369
DB03673	MolPort-001-758-810
DB03673	MolPort-001-758-811
DB03673	MolPort-001-795-072
DB03677	MolPort-003-899-511
DB03680	MolPort-004-443-467
DB03681	MolPort-001-783-702
DB03685	MolPort-000-736-645
DB03685	MolPort-003-939-828
DB03685	MolPort-006-110-136
DB03685	MolPort-009-649-409
DB03685	MolPort-027-945-608
DB03688	MolPort-000-156-380
DB03694	MolPort-000-519-517
DB03695	MolPort-006-169-224
DB03696	MolPort-000-146-138
DB03696	MolPort-002-506-872
DB03696	MolPort-006-169-225
DB03696	MolPort-027-836-465
DB03700	MolPort-001-780-280
DB03700	MolPort-003-925-483
DB03700	MolPort-003-925-484
DB03700	MolPort-003-939-609
DB03703	MolPort-001-783-729
DB03704	MolPort-001-792-027
DB03709	MolPort-001-789-184
DB03711	MolPort-006-169-236
DB03719	MolPort-001-935-391
DB03719	MolPort-003-847-197
DB03721	MolPort-004-956-456
DB03721	MolPort-008-267-866
DB03721	MolPort-023-220-399
DB03722	MolPort-006-169-243
DB03728	MolPort-000-871-564
DB03733	MolPort-000-871-958
DB03736	MolPort-006-169-255
DB03740	MolPort-000-146-208
DB03740	MolPort-002-507-388
DB03740	MolPort-003-871-954
DB03740	MolPort-003-925-138
DB03740	MolPort-006-822-931
DB03740	MolPort-023-220-338
DB03740	MolPort-035-691-400
DB03741	MolPort-001-779-742
DB03741	MolPort-005-933-146
DB03747	MolPort-027-836-928
DB03747	MolPort-035-675-665
DB03750	MolPort-000-871-620
DB03754	MolPort-001-793-006
DB03756	MolPort-003-932-890
DB03756	MolPort-008-266-638
DB03766	MolPort-000-871-576
DB03770	MolPort-011-276-759
DB03773	MolPort-000-765-401
DB03773	MolPort-000-766-148
DB03773	MolPort-002-507-419
DB03773	MolPort-002-533-568
DB03773	MolPort-003-850-163
DB03773	MolPort-003-929-838
DB03773	MolPort-003-934-330
DB03773	MolPort-003-939-221
DB03773	MolPort-005-938-564
DB03773	MolPort-008-267-850
DB03773	MolPort-008-267-861
DB03773	MolPort-016-633-330
DB03773	MolPort-028-959-592
DB03773	MolPort-029-941-784
DB03775	MolPort-006-169-284
DB03776	MolPort-027-543-379
DB03777	MolPort-003-824-458
DB03780	MolPort-000-001-020
DB03780	MolPort-002-891-441
DB03780	MolPort-022-369-371
DB03783	MolPort-000-626-710
DB03784	MolPort-003-983-653
DB03785	MolPort-027-564-880
DB03789	MolPort-000-871-986
DB03790	MolPort-001-792-295
DB03790	MolPort-003-938-154
DB03790	MolPort-023-223-513
DB03792	MolPort-000-656-733
DB03793	MolPort-000-871-563
DB03794	MolPort-000-158-795
DB03794	MolPort-001-772-834
DB03796	MolPort-001-780-241
DB03798	MolPort-002-685-551
DB03798	MolPort-003-929-828
DB03798	MolPort-004-947-401
DB03798	MolPort-023-331-534
DB03799	MolPort-006-169-294
DB03800	MolPort-020-004-722
DB03814	MolPort-001-793-067
DB03814	MolPort-003-938-647
DB03814	MolPort-003-938-648
DB03814	MolPort-023-220-323
DB03816	MolPort-006-169-305
DB03817	MolPort-000-003-224
DB03817	MolPort-001-766-373
DB03817	MolPort-003-927-514
DB03817	MolPort-005-938-074
DB03817	MolPort-006-069-148
DB03817	MolPort-006-701-272
DB03817	MolPort-008-267-982
DB03817	MolPort-008-267-988
DB03819	MolPort-000-478-723
DB03822	MolPort-006-113-484
DB03823	MolPort-003-941-524
DB03825	MolPort-003-709-791
DB03825	MolPort-028-615-408
DB03826	MolPort-001-762-218
DB03826	MolPort-001-781-869
DB03826	MolPort-001-785-771
DB03826	MolPort-003-917-296
DB03832	MolPort-003-983-791
DB03836	MolPort-001-770-945
DB03839	MolPort-001-780-010
DB03839	MolPort-003-939-305
DB03840	MolPort-003-926-090
DB03843	MolPort-001-785-627
DB03847	MolPort-003-927-987
DB03847	MolPort-003-940-734
DB03848	MolPort-000-151-297
DB03848	MolPort-001-783-375
DB03849	MolPort-005-940-870
DB03849	MolPort-005-943-371
DB03851	MolPort-004-313-437
DB03852	MolPort-003-929-343
DB03854	MolPort-000-763-729
DB03854	MolPort-002-317-350
DB03854	MolPort-002-527-998
DB03854	MolPort-027-835-816
DB03856	MolPort-003-940-991
DB03856	MolPort-006-169-327
DB03856	MolPort-009-198-990
DB03856	MolPort-019-939-232
DB03859	MolPort-008-267-872
DB03859	MolPort-008-267-873
DB03859	MolPort-027-835-697
DB03859	MolPort-027-835-892
DB03859	MolPort-028-959-304
DB03864	MolPort-003-939-591
DB03867	MolPort-000-816-583
DB03867	MolPort-003-938-825
DB03867	MolPort-005-938-081
DB03871	MolPort-000-155-037
DB03879	MolPort-003-662-658
DB03879	MolPort-003-848-886
DB03879	MolPort-003-958-768
DB03879	MolPort-028-959-318
DB03879	MolPort-028-959-815
DB03879	MolPort-028-960-528
DB03880	MolPort-006-822-709
DB03882	MolPort-002-509-029
DB03884	MolPort-001-780-024
DB03884	MolPort-002-498-107
DB03884	MolPort-003-939-045
DB03884	MolPort-005-940-354
DB03884	MolPort-006-110-680
DB03886	MolPort-004-964-258
DB03894	MolPort-004-375-904
DB03894	MolPort-005-937-324
DB03894	MolPort-006-666-243
DB03894	MolPort-016-633-661
DB03895	MolPort-003-662-629
DB03897	MolPort-001-769-769
DB03898	MolPort-014-166-414
DB03900	MolPort-001-783-135
DB03902	MolPort-001-779-798
DB03904	MolPort-000-872-102
DB03911	MolPort-000-765-401
DB03911	MolPort-000-766-148
DB03911	MolPort-001-770-018
DB03911	MolPort-002-513-627
DB03911	MolPort-003-925-833
DB03911	MolPort-003-925-835
DB03911	MolPort-003-928-026
DB03911	MolPort-003-934-029
DB03911	MolPort-003-937-843
DB03911	MolPort-004-780-273
DB03911	MolPort-004-780-297
DB03911	MolPort-004-780-304
DB03911	MolPort-004-780-310
DB03911	MolPort-008-267-849
DB03911	MolPort-008-267-851
DB03911	MolPort-008-267-853
DB03911	MolPort-008-267-863
DB03911	MolPort-008-267-940
DB03911	MolPort-019-999-031
DB03915	MolPort-004-769-961
DB03918	MolPort-003-959-732
DB03919	MolPort-006-169-372
DB03921	MolPort-000-159-702
DB03924	MolPort-000-645-246
DB03926	MolPort-002-509-029
DB03928	MolPort-006-169-378
DB03929	MolPort-000-158-483
DB03929	MolPort-001-573-587
DB03929	MolPort-006-711-445
DB03934	MolPort-002-509-322
DB03934	MolPort-002-690-683
DB03934	MolPort-009-757-496
DB03934	MolPort-027-845-926
DB03934	MolPort-035-758-028
DB03940	MolPort-001-792-133
DB03940	MolPort-003-938-924
DB03941	MolPort-000-183-590
DB03943	MolPort-000-145-990
DB03943	MolPort-003-925-924
DB03946	MolPort-000-881-444
DB03946	MolPort-023-334-645
DB03947	MolPort-003-960-213
DB03955	MolPort-003-846-210
DB03955	MolPort-003-941-192
DB03955	MolPort-003-983-553
DB03956	MolPort-003-983-760
DB03974	MolPort-003-936-110
DB03974	MolPort-005-938-076
DB03974	MolPort-006-701-264
DB03974	MolPort-009-199-052
DB03974	MolPort-027-836-068
DB03976	MolPort-006-113-486
DB03983	MolPort-001-786-695
DB03988	MolPort-028-959-472
DB03989	MolPort-001-780-232
DB03989	MolPort-003-895-983
DB03989	MolPort-003-925-482
DB03989	MolPort-003-934-848
DB03989	MolPort-003-937-981
DB03989	MolPort-003-937-982
DB03989	MolPort-006-111-449
DB03989	MolPort-008-267-847
DB03989	MolPort-008-267-852
DB03989	MolPort-008-267-862
DB03989	MolPort-016-582-650
DB03989	MolPort-023-220-267
DB03989	MolPort-023-247-035
DB03989	MolPort-028-959-322
DB03993	MolPort-001-788-350
DB03994	MolPort-001-785-860
DB03995	MolPort-023-220-340
DB04000	MolPort-006-169-432
DB04005	MolPort-003-939-829
DB04005	MolPort-003-959-838
DB04005	MolPort-006-110-165
DB04005	MolPort-019-993-645
DB04005	MolPort-028-959-678
DB04014	MolPort-003-983-851
DB04017	MolPort-003-958-719
DB04018	MolPort-002-746-800
DB04026	MolPort-000-142-102
DB04026	MolPort-000-142-103
DB04026	MolPort-002-524-264
DB04026	MolPort-003-986-158
DB04026	MolPort-006-110-532
DB04026	MolPort-008-356-132
DB04026	MolPort-016-581-836
DB04026	MolPort-018-617-152
DB04027	MolPort-000-000-568
DB04027	MolPort-001-779-889
DB04027	MolPort-003-925-879
DB04027	MolPort-006-118-537
DB04029	MolPort-002-679-130
DB04029	MolPort-003-959-198
DB04029	MolPort-003-980-195
DB04029	MolPort-006-392-201
DB04029	MolPort-016-577-900
DB04029	MolPort-020-004-782
DB04031	MolPort-003-926-090
DB04037	MolPort-002-873-458
DB04038	MolPort-000-849-625
DB04038	MolPort-002-507-240
DB04038	MolPort-002-531-054
DB04038	MolPort-002-532-755
DB04038	MolPort-008-268-215
DB04038	MolPort-028-616-986
DB04046	MolPort-001-783-246
DB04046	MolPort-002-911-500
DB04046	MolPort-003-938-543
DB04046	MolPort-003-938-544
DB04046	MolPort-003-938-545
DB04046	MolPort-003-938-546
DB04046	MolPort-006-115-108
DB04046	MolPort-023-330-765
DB04046	MolPort-023-332-565
DB04046	MolPort-028-959-709
DB04048	MolPort-001-794-441
DB04048	MolPort-002-514-882
DB04048	MolPort-004-773-468
DB04051	MolPort-001-787-771
DB04052	MolPort-001-791-603
DB04056	MolPort-000-001-105
DB04056	MolPort-019-990-777
DB04058	MolPort-001-991-333
DB04058	MolPort-005-313-235
DB04058	MolPort-030-540-162
DB04061	MolPort-006-169-478
DB04061	MolPort-020-004-438
DB04061	MolPort-020-004-439
DB04062	MolPort-000-765-401
DB04062	MolPort-000-766-148
DB04062	MolPort-002-507-419
DB04062	MolPort-002-533-568
DB04062	MolPort-003-850-163
DB04062	MolPort-003-929-838
DB04062	MolPort-003-934-330
DB04062	MolPort-003-939-221
DB04062	MolPort-005-938-564
DB04062	MolPort-008-267-850
DB04062	MolPort-008-267-861
DB04062	MolPort-016-633-330
DB04062	MolPort-028-959-592
DB04062	MolPort-029-941-784
DB04063	MolPort-000-001-127
DB04063	MolPort-000-001-128
DB04063	MolPort-003-983-361
DB04066	MolPort-000-860-894
DB04066	MolPort-004-288-351
DB04066	MolPort-006-116-270
DB04069	MolPort-006-169-483
DB04074	MolPort-003-927-545
DB04074	MolPort-005-940-353
DB04074	MolPort-006-112-355
DB04074	MolPort-023-278-207
DB04075	MolPort-000-710-055
DB04075	MolPort-002-508-908
DB04075	MolPort-003-666-323
DB04075	MolPort-006-391-728
DB04075	MolPort-030-084-235
DB04077	MolPort-001-785-853
DB04078	MolPort-001-762-123
DB04080	MolPort-002-496-148
DB04091	MolPort-003-662-658
DB04091	MolPort-003-848-886
DB04091	MolPort-003-958-768
DB04091	MolPort-028-959-318
DB04091	MolPort-028-959-815
DB04091	MolPort-028-960-528
DB04092	MolPort-019-939-194
DB04093	MolPort-001-787-580
DB04094	MolPort-001-791-932
DB04101	MolPort-002-896-656
DB04102	MolPort-023-331-530
DB04104	MolPort-006-116-668
DB04106	MolPort-006-169-506
DB04110	MolPort-001-766-721
DB04113	MolPort-001-002-753
DB04115	MolPort-000-723-710
DB04115	MolPort-000-838-171
DB04115	MolPort-001-742-620
DB04115	MolPort-002-507-191
DB04116	MolPort-004-956-057
DB04116	MolPort-008-267-935
DB04116	MolPort-023-220-455
DB04116	MolPort-028-959-669
DB04120	MolPort-003-936-117
DB04122	MolPort-003-929-226
DB04122	MolPort-008-267-939
DB04127	MolPort-028-959-896
DB04129	MolPort-004-901-586
DB04129	MolPort-035-385-719
DB04137	MolPort-023-220-139
DB04137	MolPort-035-758-027
DB04145	MolPort-000-142-277
DB04147	MolPort-003-931-958
DB04149	MolPort-000-860-686
DB04149	MolPort-003-983-800
DB04149	MolPort-003-983-801
DB04151	MolPort-003-938-564
DB04151	MolPort-003-939-561
DB04151	MolPort-006-169-540
DB04160	MolPort-003-932-741
DB04161	MolPort-003-926-455
DB04165	MolPort-006-114-047
DB04166	MolPort-000-001-105
DB04166	MolPort-019-990-777
DB04167	MolPort-001-791-797
DB04167	MolPort-004-318-907
DB04168	MolPort-001-898-598
DB04168	MolPort-007-995-593
DB04168	MolPort-019-998-784
DB04171	MolPort-000-001-125
DB04171	MolPort-000-001-126
DB04171	MolPort-000-148-018
DB04175	MolPort-002-922-641
DB04177	MolPort-000-847-946
DB04177	MolPort-002-513-646
DB04177	MolPort-002-524-753
DB04177	MolPort-007-549-413
DB04177	MolPort-028-617-181
DB04178	MolPort-003-932-824
DB04179	MolPort-000-145-910
DB04183	MolPort-003-938-570
DB04185	MolPort-001-792-138
DB04185	MolPort-001-792-387
DB04185	MolPort-003-938-849
DB04188	MolPort-006-169-565
DB04188	MolPort-021-783-106
DB04193	MolPort-002-499-364
DB04193	MolPort-003-847-692
DB04193	MolPort-003-936-147
DB04193	MolPort-009-198-895
DB04194	MolPort-006-169-569
DB04194	MolPort-009-653-503
DB04196	MolPort-006-823-735
DB04196	MolPort-027-835-097
DB04202	MolPort-004-964-333
DB04208	MolPort-000-154-692
DB04209	MolPort-003-665-566
DB04213	MolPort-001-541-502
DB04214	MolPort-003-917-788
DB04214	MolPort-003-938-720
DB04214	MolPort-003-958-945
DB04214	MolPort-006-069-332
DB04216	MolPort-000-674-523
DB04216	MolPort-001-740-557
DB04216	MolPort-002-131-742
DB04219	MolPort-003-926-090
DB04221	MolPort-003-931-079
DB04221	MolPort-006-109-784
DB04221	MolPort-035-675-653
DB04223	MolPort-003-666-415
DB04223	MolPort-006-148-109
DB04223	MolPort-006-666-369
DB04223	MolPort-028-962-249
DB04224	MolPort-000-882-023
DB04224	MolPort-001-788-274
DB04224	MolPort-003-849-687
DB04224	MolPort-028-603-011
DB04228	MolPort-003-941-055
DB04228	MolPort-003-983-555
DB04231	MolPort-003-926-090
DB04235	MolPort-006-169-599
DB04245	MolPort-006-169-608
DB04248	MolPort-009-194-233
DB04248	MolPort-016-638-384
DB04249	MolPort-002-690-683
DB04252	MolPort-001-788-403
DB04252	MolPort-006-112-629
DB04252	MolPort-026-972-345
DB04256	MolPort-003-958-661
DB04256	MolPort-003-958-752
DB04263	MolPort-000-731-227
DB04263	MolPort-009-758-351
DB04263	MolPort-016-580-775
DB04265	MolPort-004-956-456
DB04265	MolPort-008-267-866
DB04265	MolPort-023-220-399
DB04267	MolPort-000-139-916
DB04267	MolPort-002-320-228
DB04271	MolPort-000-142-176
DB04271	MolPort-021-782-947
DB04272	MolPort-001-788-314
DB04275	MolPort-001-736-385
DB04277	MolPort-006-822-515
DB04279	MolPort-006-169-633
DB04284	MolPort-003-873-296
DB04284	MolPort-006-115-981
DB04284	MolPort-023-220-495
DB04286	MolPort-000-765-401
DB04286	MolPort-000-766-148
DB04286	MolPort-001-770-018
DB04286	MolPort-002-513-627
DB04286	MolPort-003-925-833
DB04286	MolPort-003-925-835
DB04286	MolPort-003-928-026
DB04286	MolPort-003-934-029
DB04286	MolPort-003-937-843
DB04286	MolPort-004-780-273
DB04286	MolPort-004-780-297
DB04286	MolPort-004-780-304
DB04286	MolPort-004-780-310
DB04286	MolPort-008-267-849
DB04286	MolPort-008-267-851
DB04286	MolPort-008-267-853
DB04286	MolPort-008-267-863
DB04286	MolPort-008-267-940
DB04286	MolPort-019-999-031
DB04290	MolPort-000-712-950
DB04290	MolPort-023-298-836
DB04291	MolPort-000-005-912
DB04291	MolPort-001-770-299
DB04291	MolPort-003-936-816
DB04296	MolPort-006-169-646
DB04296	MolPort-023-246-480
DB04297	MolPort-003-959-819
DB04297	MolPort-006-169-647
DB04299	MolPort-000-871-627
DB04299	MolPort-001-780-031
DB04299	MolPort-004-288-293
DB04304	MolPort-003-934-936
DB04304	MolPort-019-781-265
DB04306	MolPort-002-910-071
DB04308	MolPort-000-005-912
DB04308	MolPort-001-770-299
DB04308	MolPort-003-936-816
DB04311	MolPort-001-769-178
DB04312	MolPort-000-154-306
DB04313	MolPort-003-958-793
DB04313	MolPort-023-331-679
DB04313	MolPort-027-836-079
DB04314	MolPort-003-811-582
DB04315	MolPort-020-004-657
DB04315	MolPort-028-959-736
DB04319	MolPort-000-765-401
DB04319	MolPort-000-766-148
DB04319	MolPort-002-507-419
DB04319	MolPort-002-533-568
DB04319	MolPort-003-850-163
DB04319	MolPort-003-929-838
DB04319	MolPort-003-934-330
DB04319	MolPort-003-939-221
DB04319	MolPort-005-938-564
DB04319	MolPort-008-267-850
DB04319	MolPort-008-267-861
DB04319	MolPort-016-633-330
DB04319	MolPort-028-959-592
DB04319	MolPort-029-941-784
DB04320	MolPort-006-169-657
DB04325	MolPort-000-871-498
DB04329	MolPort-001-769-209
DB04331	MolPort-000-207-634
DB04331	MolPort-000-676-468
DB04332	MolPort-004-963-344
DB04333	MolPort-001-759-295
DB04335	MolPort-001-739-662
DB04335	MolPort-001-785-904
DB04335	MolPort-002-054-642
DB04335	MolPort-002-319-945
DB04335	MolPort-002-339-596
DB04335	MolPort-003-941-842
DB04335	MolPort-004-959-754
DB04335	MolPort-006-169-989
DB04335	MolPort-023-220-188
DB04335	MolPort-028-960-158
DB04339	MolPort-003-927-996
DB04339	MolPort-006-013-457
DB04339	MolPort-006-129-050
DB04342	MolPort-027-835-913
DB04343	MolPort-001-788-315
DB04345	MolPort-001-014-935
DB04345	MolPort-004-895-147
DB04348	MolPort-002-904-649
DB04348	MolPort-004-960-130
DB04348	MolPort-028-960-262
DB04349	MolPort-001-768-866
DB04349	MolPort-003-928-366
DB04349	MolPort-003-936-228
DB04351	MolPort-000-005-235
DB04351	MolPort-000-005-236
DB04352	MolPort-028-959-896
DB04357	MolPort-006-823-735
DB04357	MolPort-027-835-097
DB04359	MolPort-006-114-988
DB04359	MolPort-019-995-537
DB04360	MolPort-000-140-815
DB04364	MolPort-001-785-644
DB04365	MolPort-001-742-600
DB04365	MolPort-006-110-167
DB04375	MolPort-023-220-062
DB04375	MolPort-027-835-368
DB04375	MolPort-027-835-392
DB04375	MolPort-027-836-784
DB04375	MolPort-028-616-910
DB04375	MolPort-035-675-662
DB04377	MolPort-000-883-332
DB04379	MolPort-001-784-086
DB04381	MolPort-001-783-817
DB04382	MolPort-001-767-885
DB04382	MolPort-001-767-950
DB04383	MolPort-001-769-028
DB04383	MolPort-001-791-501
DB04383	MolPort-001-791-506
DB04383	MolPort-023-282-273
DB04385	MolPort-029-884-938
DB04387	MolPort-000-000-987
DB04387	MolPort-003-925-580
DB04387	MolPort-006-169-699
DB04394	MolPort-001-916-309
DB04396	MolPort-028-960-525
DB04397	MolPort-003-926-090
DB04398	MolPort-001-788-303
DB04398	MolPort-003-848-345
DB04398	MolPort-003-936-000
DB04409	MolPort-003-929-841
DB04409	MolPort-005-937-198
DB04410	MolPort-000-158-258
DB04417	MolPort-000-872-038
DB04417	MolPort-003-711-452
DB04419	MolPort-001-779-687
DB04419	MolPort-001-792-901
DB04419	MolPort-003-725-661
DB04419	MolPort-028-962-183
DB04422	MolPort-001-792-076
DB04422	MolPort-006-112-528
DB04422	MolPort-020-097-756
DB04422	MolPort-020-237-559
DB04423	MolPort-035-394-979
DB04426	MolPort-000-189-911
DB04426	MolPort-000-452-038
DB04426	MolPort-003-958-615
DB04428	MolPort-003-926-090
DB04429	MolPort-004-960-064
DB04430	MolPort-006-756-024
DB04435	MolPort-003-926-534
DB04436	MolPort-001-775-576
DB04436	MolPort-002-499-648
DB04441	MolPort-003-933-847
DB04441	MolPort-006-123-542
DB04445	MolPort-001-783-703
DB04445	MolPort-003-925-731
DB04447	MolPort-003-665-010
DB04447	MolPort-003-932-853
DB04447	MolPort-003-932-858
DB04447	MolPort-003-941-214
DB04448	MolPort-000-154-307
DB04450	MolPort-003-935-722
DB04451	MolPort-006-169-740
DB04454	MolPort-000-165-277
DB04454	MolPort-001-756-801
DB04454	MolPort-001-771-110
DB04454	MolPort-002-499-391
DB04455	MolPort-003-926-438
DB04457	MolPort-005-911-059
DB04457	MolPort-020-003-879
DB04457	MolPort-035-394-941
DB04462	MolPort-003-850-465
DB04464	MolPort-003-913-753
DB04464	MolPort-006-116-105
DB04464	MolPort-033-481-835
DB04465	MolPort-008-346-746
DB04465	MolPort-028-959-893
DB04465	MolPort-029-941-783
DB04466	MolPort-006-169-750
DB04468	MolPort-003-848-078
DB04469	MolPort-001-758-203
DB04472	MolPort-023-040-835
DB04472	MolPort-030-537-494
DB04472	MolPort-030-537-559
DB04473	MolPort-000-765-401
DB04473	MolPort-000-766-148
DB04473	MolPort-002-507-419
DB04473	MolPort-002-533-568
DB04473	MolPort-003-850-163
DB04473	MolPort-003-929-838
DB04473	MolPort-003-934-330
DB04473	MolPort-003-939-221
DB04473	MolPort-005-938-564
DB04473	MolPort-008-267-850
DB04473	MolPort-008-267-861
DB04473	MolPort-016-633-330
DB04473	MolPort-028-959-592
DB04473	MolPort-029-941-784
DB04474	MolPort-001-792-040
DB04474	MolPort-003-925-696
DB04474	MolPort-035-757-881
DB04476	MolPort-006-169-754
DB04481	MolPort-000-155-066
DB04481	MolPort-003-933-428
DB04484	MolPort-001-769-020
DB04484	MolPort-001-794-232
DB04484	MolPort-004-961-843
DB04485	MolPort-001-935-940
DB04485	MolPort-003-939-615
DB04485	MolPort-019-997-409
DB04485	MolPort-023-220-128
DB04487	MolPort-003-925-252
DB04487	MolPort-003-958-677
DB04487	MolPort-028-754-093
DB04487	MolPort-030-084-394
DB04490	MolPort-006-169-762
DB04491	MolPort-006-113-679
DB04494	MolPort-003-926-090
DB04499	MolPort-000-006-180
DB04499	MolPort-000-006-181
DB04499	MolPort-001-779-757
DB04500	MolPort-001-759-845
DB04500	MolPort-023-220-188
DB04501	MolPort-000-152-668
DB04512	MolPort-001-768-185
DB04513	MolPort-001-759-105
DB04519	MolPort-001-792-057
DB04522	MolPort-003-909-633
DB04522	MolPort-003-939-112
DB04522	MolPort-028-960-188
DB04528	MolPort-001-011-561
DB04528	MolPort-006-112-798
DB04531	MolPort-002-501-583
DB04531	MolPort-002-534-172
DB04531	MolPort-005-937-279
DB04531	MolPort-028-962-258
DB04533	MolPort-001-792-123
DB04537	MolPort-003-850-804
DB04537	MolPort-003-959-647
DB04537	MolPort-006-123-333
DB04537	MolPort-006-396-325
DB04537	MolPort-033-478-010
DB04538	MolPort-003-958-793
DB04538	MolPort-023-331-679
DB04538	MolPort-027-836-079
DB04539	MolPort-001-793-049
DB04540	MolPort-000-697-037
DB04540	MolPort-001-535-945
DB04540	MolPort-002-506-911
DB04540	MolPort-003-666-016
DB04541	MolPort-002-509-779
DB04541	MolPort-003-985-061
DB04541	MolPort-004-798-794
DB04546	MolPort-003-941-166
DB04550	MolPort-000-155-037
DB04551	MolPort-027-720-636
DB04552	MolPort-002-139-308
DB04552	MolPort-016-634-320
DB04553	MolPort-001-792-044
DB04553	MolPort-003-938-928
DB04555	MolPort-006-069-176
DB04555	MolPort-008-266-591
DB04555	MolPort-035-758-035
DB04556	MolPort-003-849-314
DB04556	MolPort-003-986-197
DB04556	MolPort-005-938-476
DB04557	MolPort-003-666-529
DB04557	MolPort-006-169-802
DB04559	MolPort-012-873-012
DB04562	MolPort-000-881-553
DB04564	MolPort-001-785-881
DB04564	MolPort-002-507-312
DB04564	MolPort-003-934-944
DB04566	MolPort-002-515-303
DB04566	MolPort-006-823-639
DB04566	MolPort-023-221-379
DB04566	MolPort-023-329-891
DB04566	MolPort-028-960-551
DB04566	MolPort-035-394-991
DB04569	MolPort-001-793-270
DB04570	MolPort-027-835-913
DB04571	MolPort-001-740-054
DB04572	MolPort-001-783-551
DB04573	MolPort-002-512-277
DB04573	MolPort-003-892-015
DB04573	MolPort-006-069-173
DB04573	MolPort-030-084-234
DB04574	MolPort-003-666-586
DB04577	MolPort-000-702-190
DB04577	MolPort-001-989-938
DB04580	MolPort-000-881-091
DB04581	MolPort-000-869-192
DB04582	MolPort-000-774-505
