drugbank_id	zinc_id
DB00429	ZINC27641395
DB00429	ZINC27641401
DB00429	ZINC27641406
DB00429	ZINC27641450
DB00429	ZINC27641455
DB00429	ZINC27641461
DB00429	ZINC33789994
DB00429	ZINC33789995
DB00429	ZINC38190907
DB00429	ZINC38190908
DB00429	ZINC59868130
DB00431	ZINC00001621
DB00432	ZINC00002219
DB00432	ZINC00056707
DB00432	ZINC03842753
DB00432	ZINC03984032
DB00432	ZINC04245721
DB00432	ZINC04529568
DB00432	ZINC08698272
DB00433	ZINC19796018
DB00434	ZINC00968264
DB00436	ZINC00601301
DB00436	ZINC00897222
DB00437	ZINC13298313
DB00438	ZINC03830469
DB00438	ZINC03871960
DB00438	ZINC08035456
DB00439	ZINC11330186
DB00440	ZINC06627681
DB00441	ZINC00006532
DB00441	ZINC01612235
DB00441	ZINC03872673
DB00441	ZINC11616075
DB00441	ZINC17175898
DB00441	ZINC18279854
DB00441	ZINC21985887
DB00441	ZINC22058336
DB00442	ZINC00005235
DB00442	ZINC03802690
DB00442	ZINC05157450
DB00442	ZINC11679834
DB00442	ZINC11679840
DB00442	ZINC14768473
DB00442	ZINC28637466
DB00442	ZINC42689357
DB00443	ZINC01322099
DB00443	ZINC03830285
DB00443	ZINC03830286
DB00443	ZINC03830287
DB00443	ZINC03830288
DB00443	ZINC03875332
DB00443	ZINC03876136
DB00443	ZINC03978012
DB00443	ZINC03978013
DB00443	ZINC03978014
DB00443	ZINC03978043
DB00443	ZINC03978044
DB00443	ZINC03978045
DB00443	ZINC03995854
DB00443	ZINC03995856
DB00443	ZINC03995859
DB00443	ZINC05211504
DB00443	ZINC05211506
DB00443	ZINC05211516
DB00443	ZINC05211518
DB00443	ZINC05276239
DB00443	ZINC05276259
DB00443	ZINC11592631
DB00443	ZINC11592632
DB00443	ZINC11592633
DB00443	ZINC11592634
DB00443	ZINC13783174
DB00443	ZINC13815692
DB00443	ZINC13815696
DB00443	ZINC29747058
DB00443	ZINC36379614
DB00443	ZINC36379615
DB00443	ZINC36533736
DB00443	ZINC43721363
DB00444	ZINC03984008
DB00444	ZINC03984009
DB00444	ZINC03984010
DB00444	ZINC03984011
DB00445	ZINC03830731
DB00445	ZINC03918087
DB00445	ZINC03938704
DB00445	ZINC15449300
DB00446	ZINC00113378
DB00446	ZINC00113382
DB00446	ZINC00113386
DB00446	ZINC00113389
DB00447	ZINC38142442
DB00448	ZINC00599734
DB00448	ZINC03830986
DB00449	ZINC00896507
DB00449	ZINC03872317
DB00450	ZINC04166536
DB00450	ZINC19796080
DB00451	ZINC03830993
DB00452	ZINC70665794
DB00452	ZINC70665798
DB00452	ZINC70665800
DB00452	ZINC70665802
DB00454	ZINC00001681
DB00455	ZINC00537931
DB00456	ZINC03830507
DB00456	ZINC03830508
DB00456	ZINC03830509
DB00456	ZINC03830510
DB00457	ZINC00601304
DB00458	ZINC00020245
DB00459	ZINC03798734
DB00459	ZINC12496045
DB00459	ZINC22047718
DB00461	ZINC00020221
DB00462	ZINC00525860
DB00462	ZINC02034193
DB00462	ZINC13125932
DB00462	ZINC13298341
DB00463	ZINC05508997
DB00465	ZINC00002279
DB00465	ZINC00011012
DB00466	ZINC00058184
DB00466	ZINC03995861
DB00466	ZINC04098166
DB00466	ZINC04245611
DB00466	ZINC07997513
DB00466	ZINC14655816
DB00466	ZINC17027438
DB00466	ZINC17027441
DB00466	ZINC27519907
DB00466	ZINC31771386
DB00466	ZINC71404364
DB00467	ZINC00032352
DB00467	ZINC19594549
DB00468	ZINC00402416
DB00468	ZINC00403582
DB00468	ZINC00896228
DB00468	ZINC00968238
DB00468	ZINC01319234
DB00468	ZINC01842530
DB00468	ZINC02020519
DB00468	ZINC03831403
DB00468	ZINC03831404
DB00468	ZINC03831405
DB00468	ZINC04289113
DB00468	ZINC04521307
DB00468	ZINC05141311
DB00468	ZINC06484901
DB00468	ZINC09212424
DB00469	ZINC12503102
DB00470	ZINC01530625
DB00470	ZINC02034208
DB00470	ZINC02039624
DB00470	ZINC02039625
DB00471	ZINC03831150
DB00471	ZINC03831151
DB00471	ZINC11615905
DB00471	ZINC11615906
DB00472	ZINC01530637
DB00472	ZINC01530638
DB00473	ZINC00000365
DB00473	ZINC02034892
DB00474	ZINC01530929
DB00474	ZINC01530930
DB00474	ZINC03876068
DB00474	ZINC03876069
DB00475	ZINC19632917
DB00476	ZINC01536779
DB00476	ZINC01536780
DB00477	ZINC00044027
DB00478	ZINC03831429
DB00478	ZINC03831430
DB00480	ZINC01997127
DB00480	ZINC03604264
DB00481	ZINC00538275
DB00482	ZINC02570895
DB00483	ZINC03830882
DB00484	ZINC21303210
DB00485	ZINC01530612
DB00485	ZINC01747375
DB00485	ZINC02015281
DB00485	ZINC03830690
DB00485	ZINC03830691
DB00485	ZINC03830692
DB00485	ZINC03978006
DB00486	ZINC01542930
DB00486	ZINC03831164
DB00487	ZINC00001894
DB00488	ZINC00000905
DB00489	ZINC00004166
DB00489	ZINC00896819
DB00490	ZINC01530571
DB00491	ZINC03831131
DB00491	ZINC03831132
DB00491	ZINC03831133
DB00491	ZINC03831134
DB00491	ZINC04097426
DB00491	ZINC04165550
DB00491	ZINC04165583
DB00491	ZINC04165606
DB00491	ZINC11592756
DB00491	ZINC39937314
DB00491	ZINC44168948
DB00492	ZINC03920355
DB00492	ZINC03977764
DB00492	ZINC04097309
DB00492	ZINC04097310
DB00493	ZINC03830437
DB00493	ZINC03830438
DB00493	ZINC03830439
DB00493	ZINC03830440
DB00493	ZINC04468780
DB00493	ZINC04517167
DB00493	ZINC05223872
DB00493	ZINC05223879
DB00494	ZINC00005121
DB00494	ZINC11592786
DB00494	ZINC35342784
DB00494	ZINC35342787
DB00495	ZINC03779042
DB00495	ZINC03831618
DB00495	ZINC03831619
DB00495	ZINC03831620
DB00495	ZINC03831621
DB00495	ZINC03978074
DB00495	ZINC04467870
DB00495	ZINC11592709
DB00496	ZINC00597532
DB00496	ZINC01996117
DB00497	ZINC00403533
DB00499	ZINC03812944
DB00500	ZINC00002191
DB00501	ZINC04531680
DB00501	ZINC18115268
DB00501	ZINC18207290
DB00502	ZINC00537822
DB00503	ZINC03944422
DB00504	ZINC03875992
DB00505	ZINC00967932
DB00505	ZINC00967933
DB00507	ZINC03956788
DB00508	ZINC00538507
DB00509	ZINC03830993
DB00513	ZINC01529425
DB00514	ZINC00001614
DB00514	ZINC00003649
DB00514	ZINC00402848
DB00514	ZINC03201907
DB00517	ZINC13454202
DB00518	ZINC17146904
DB00519	ZINC01853202
DB00519	ZINC01853205
DB00519	ZINC01853210
DB00519	ZINC03831562
DB00519	ZINC03831563
DB00519	ZINC03831564
DB00519	ZINC03831565
DB00519	ZINC13298449
DB00519	ZINC13298452
DB00519	ZINC13298454
DB00521	ZINC00000128
DB00521	ZINC00896463
DB00522	ZINC00608204
DB00523	ZINC03792789
DB00523	ZINC05456939
DB00523	ZINC12358651
DB00523	ZINC12661824
DB00523	ZINC21992287
DB00523	ZINC22066351
DB00523	ZINC33943508
DB00524	ZINC00601254
DB00524	ZINC00896755
DB00525	ZINC00057522
DB00526	ZINC04528594
DB00527	ZINC01530939
DB00528	ZINC19685788
DB00528	ZINC19685790
DB00529	ZINC08101109
DB00529	ZINC24629762
DB00530	ZINC01546066
DB00531	ZINC00155694
DB00532	ZINC00000453
DB00532	ZINC00896648
DB00533	ZINC00007455
DB00535	ZINC03927198
DB00535	ZINC13119676
DB00535	ZINC14768522
DB00535	ZINC33940339
DB00536	ZINC08101126
DB00537	ZINC00020220
DB00538	ZINC22447798
DB00539	ZINC01531018
DB00539	ZINC12404516
DB00540	ZINC01530741
DB00542	ZINC01530565
DB00542	ZINC03781943
DB00542	ZINC35379666
DB00542	ZINC35565131
DB00542	ZINC35636047
DB00542	ZINC35636049
DB00543	ZINC00000931
DB00544	ZINC38212689
DB00545	ZINC00002009
DB00547	ZINC04212854
DB00547	ZINC15449377
DB00547	ZINC15449378
DB00547	ZINC15449380
DB00548	ZINC01531036
DB00549	ZINC00896717
DB00550	ZINC04640636
DB00551	ZINC04658603
DB00552	ZINC03806262
DB00552	ZINC03873313
DB00552	ZINC03873314
DB00552	ZINC04771863
DB00552	ZINC04771864
DB00552	ZINC08071079
DB00552	ZINC11592583
DB00552	ZINC14649463
DB00552	ZINC26000412
DB00553	ZINC02548959
DB00554	ZINC51133897
DB00555	ZINC00013156
DB00557	ZINC19364222
DB00557	ZINC19364224
DB00558	ZINC03831612
DB00558	ZINC03831613
DB00558	ZINC03875315
DB00558	ZINC03918138
DB00558	ZINC12503116
DB00558	ZINC26284236
DB00558	ZINC34817414
DB00558	ZINC37033733
DB00558	ZINC37033736
DB00558	ZINC40641191
DB00560	ZINC14879972
DB00561	ZINC19632668
DB00561	ZINC19632670
DB00562	ZINC03871698
DB00563	ZINC01529323
DB00563	ZINC06920406
DB00564	ZINC00004785
DB00565	ZINC01555312
DB00566	ZINC03831474
DB00566	ZINC03831475
DB00566	ZINC03831477
DB00567	ZINC01849559
DB00567	ZINC03830500
DB00567	ZINC03830501
DB00567	ZINC03977822
DB00567	ZINC05305555
DB00567	ZINC05791471
DB00567	ZINC34781667
DB00567	ZINC34800268
DB00567	ZINC34800270
DB00567	ZINC34800271
DB00567	ZINC35139387
DB00567	ZINC35139390
DB00567	ZINC35361920
DB00567	ZINC36386938
DB00568	ZINC19632891
DB00568	ZINC21983537
DB00571	ZINC00020240
DB00571	ZINC00056556
DB00572	ZINC00000056
DB00572	ZINC00057173
DB00572	ZINC12358661
DB00572	ZINC12503096
DB00573	ZINC00000301
DB00573	ZINC00402909
DB00574	ZINC00000294
DB00574	ZINC00001612
DB00575	ZINC00001194
DB00575	ZINC00896484
DB00577	ZINC01530713
DB00577	ZINC01851155
DB00578	ZINC01530578
DB00578	ZINC01703076
DB00578	ZINC03871878
DB00578	ZINC03871879
DB00578	ZINC03871880
DB00578	ZINC03871881
DB00578	ZINC03978032
DB00578	ZINC03978033
DB00578	ZINC03978034
DB00578	ZINC04535674
DB00578	ZINC04535676
DB00578	ZINC11616718
DB00579	ZINC00000440
DB00579	ZINC00896621
DB00580	ZINC00006694
DB00581	ZINC03977952
DB00581	ZINC08586495
DB00581	ZINC08586496
DB00581	ZINC08586497
DB00581	ZINC08738281
DB00581	ZINC08952511
DB00581	ZINC12494320
DB00581	ZINC13783372
DB00581	ZINC13783373
DB00581	ZINC15657773
DB00581	ZINC15657774
DB00581	ZINC22061835
DB00581	ZINC22061838
DB00581	ZINC39937201
DB00581	ZINC39937202
DB00581	ZINC39937203
DB00581	ZINC39937204
DB00582	ZINC00000842
DB00582	ZINC00014864
DB00582	ZINC11592754
DB00582	ZINC11592755
DB00583	ZINC00154729
DB00583	ZINC03079340
DB00584	ZINC03791297
DB00584	ZINC03830748
DB00584	ZINC03830749
DB00584	ZINC03957109
DB00584	ZINC05650621
DB00584	ZINC12503119
DB00584	ZINC53230618
DB00584	ZINC61960869
DB00585	ZINC01530736
DB00586	ZINC00001281
DB00587	ZINC03803377
DB00588	ZINC03920027
DB00588	ZINC08585147
DB00588	ZINC08585149
DB00588	ZINC08622335
DB00588	ZINC12496510
DB00588	ZINC15449322
DB00588	ZINC15449324
DB00588	ZINC15449325
DB00588	ZINC15449326
DB00588	ZINC15894339
DB00588	ZINC15894340
DB00588	ZINC21981219
DB00588	ZINC33902579
DB00588	ZINC36584219
DB00588	ZINC39741203
DB00588	ZINC71621980
DB00588	ZINC71621981
DB00588	ZINC71621984
DB00589	ZINC03831001
DB00590	ZINC00601242
DB00590	ZINC00896512
DB00591	ZINC03977980
DB00591	ZINC03977981
DB00591	ZINC03977982
DB00591	ZINC03977983
DB00591	ZINC04273380
DB00591	ZINC04273381
DB00591	ZINC04544801
DB00591	ZINC04544802
DB00591	ZINC04544804
DB00591	ZINC04544805
DB00591	ZINC05223037
DB00591	ZINC05223045
DB00591	ZINC05223051
DB00591	ZINC11616555
DB00591	ZINC11616556
DB00591	ZINC11616557
DB00591	ZINC11616558
DB00591	ZINC17013748
DB00591	ZINC22059335
DB00591	ZINC43735478
DB00592	ZINC19230190
DB00593	ZINC01530805
DB00593	ZINC01530806
DB00594	ZINC01530558
DB00594	ZINC04340269
DB00595	ZINC09339994
DB00595	ZINC11592622
DB00595	ZINC11592623
DB00595	ZINC11592624
DB00595	ZINC11592625
DB00595	ZINC13719195
DB00595	ZINC13783193
DB00595	ZINC13813244
DB00595	ZINC16890015
DB00595	ZINC18202350
DB00595	ZINC19203909
DB00595	ZINC34025923
DB00595	ZINC35947013
DB00595	ZINC35947015
DB00595	ZINC35947017
DB00595	ZINC36384720
DB00595	ZINC37865942
DB00595	ZINC38140525
DB00595	ZINC41007165
DB00595	ZINC67172531
DB00596	ZINC03920028
DB00596	ZINC12503122
DB00596	ZINC12503125
DB00596	ZINC12503128
DB00596	ZINC12503130
DB00596	ZINC34176694
DB00596	ZINC34176695
DB00596	ZINC35570380
DB00596	ZINC36388590
DB00596	ZINC36388592
DB00597	ZINC22016976
DB00597	ZINC22016981
DB00598	ZINC00000416
DB00598	ZINC00004319
DB00598	ZINC00403010
DB00598	ZINC00403011
DB00599	ZINC13298712
DB00599	ZINC17920432
DB00600	ZINC00001748
DB00601	ZINC00001622
DB00601	ZINC02008866
DB00603	ZINC03874177
DB00603	ZINC03874178
DB00603	ZINC03874180
DB00603	ZINC03881873
DB00603	ZINC03881874
DB00603	ZINC03881875
DB00603	ZINC03977948
DB00603	ZINC03977949
DB00603	ZINC05029557
DB00603	ZINC09302318
DB00603	ZINC11592828
DB00603	ZINC11592829
DB00603	ZINC11592830
DB00603	ZINC11592831
DB00603	ZINC13719045
DB00603	ZINC13719052
DB00603	ZINC13719059
DB00603	ZINC13783379
DB00603	ZINC13783380
DB00603	ZINC16970684
DB00603	ZINC43735410
DB00603	ZINC44069540
DB00604	ZINC03775140
DB00604	ZINC03830564
DB00604	ZINC04215367
DB00605	ZINC03786192
DB00605	ZINC04475353
DB00606	ZINC00607793
DB00606	ZINC01319821
DB00606	ZINC04212747
DB00606	ZINC06507050
DB00607	ZINC03875980
DB00608	ZINC01530860
DB00608	ZINC01530861
DB00608	ZINC19144226
DB00608	ZINC19144231
DB00609	ZINC03872520
DB00610	ZINC00001695
DB00610	ZINC00018079
DB00610	ZINC01678600
DB00610	ZINC01678601
DB00611	ZINC03812988
DB00612	ZINC01530569
DB00612	ZINC01530570
DB00613	ZINC00608172
DB00613	ZINC32709485
DB00614	ZINC00113418
DB00614	ZINC07997571
DB00617	ZINC01530771
DB00617	ZINC01530772
DB00618	ZINC08034234
DB00618	ZINC11592647
DB00618	ZINC11592648
DB00618	ZINC11592649
DB00618	ZINC13719769
DB00618	ZINC13783337
DB00618	ZINC19795961
DB00618	ZINC34013998
DB00618	ZINC35024485
DB00618	ZINC35024487
DB00618	ZINC36384893
DB00618	ZINC44136149
DB00619	ZINC19632618
DB00620	ZINC03875172
DB00620	ZINC03875173
DB00620	ZINC03875174
DB00620	ZINC03875175
DB00620	ZINC03882036
DB00620	ZINC03882037
DB00620	ZINC03882038
DB00620	ZINC03882039
DB00620	ZINC03977910
DB00620	ZINC03977911
DB00620	ZINC04426851
DB00620	ZINC04426853
DB00620	ZINC04426856
DB00620	ZINC05275966
DB00620	ZINC11592694
DB00620	ZINC11592695
DB00620	ZINC11592696
DB00620	ZINC11592697
DB00620	ZINC16968417
DB00620	ZINC17123418
DB00621	ZINC03813047
DB00621	ZINC03831246
DB00621	ZINC03831247
DB00621	ZINC03831248
DB00621	ZINC03831249
DB00621	ZINC17002859
DB00621	ZINC28642995
DB00622	ZINC00601265
DB00622	ZINC19796087
DB00623	ZINC19203912
DB00624	ZINC00103270
DB00624	ZINC00490793
DB00624	ZINC00490794
DB00624	ZINC00490795
DB00624	ZINC01041244
DB00624	ZINC01138943
DB00624	ZINC01682242
DB00624	ZINC02504376
DB00624	ZINC03875070
DB00624	ZINC03875071
DB00624	ZINC03875072
DB00624	ZINC03983870
DB00624	ZINC03983871
DB00624	ZINC03983872
DB00624	ZINC04370361
DB00624	ZINC04370383
DB00624	ZINC04538008
DB00624	ZINC04544325
DB00624	ZINC04721062
DB00624	ZINC06482659
DB00624	ZINC06482817
DB00624	ZINC06500184
DB00624	ZINC08580665
DB00624	ZINC08602992
DB00624	ZINC08681591
DB00624	ZINC08681592
DB00624	ZINC12404016
DB00624	ZINC12404017
DB00624	ZINC12404018
DB00624	ZINC12404019
DB00624	ZINC12494139
DB00624	ZINC12494147
DB00624	ZINC12494152
DB00624	ZINC13467485
DB00624	ZINC13467487
DB00624	ZINC13467489
DB00624	ZINC13467491
DB00625	ZINC00018097
DB00625	ZINC02020233
DB00627	ZINC00001795
DB00628	ZINC00896485
DB00628	ZINC00896487
DB00629	ZINC00001522
DB00629	ZINC04685861
DB00630	ZINC19702112
DB00631	ZINC01609441
DB00631	ZINC03798247
DB00631	ZINC05760032
DB00631	ZINC05760034
DB00631	ZINC05760036
DB00631	ZINC05760038
DB00631	ZINC13828163
DB00631	ZINC13828166
DB00632	ZINC06920384
DB00633	ZINC04632106
DB00633	ZINC04676236
DB00634	ZINC05179119
DB00635	ZINC03874733
DB00635	ZINC03874734
DB00635	ZINC03875357
DB00635	ZINC03977919
DB00635	ZINC03977920
DB00635	ZINC03977921
DB00635	ZINC05273641
DB00635	ZINC05275518
DB00635	ZINC05276348
DB00635	ZINC05529845
DB00635	ZINC06931143
DB00635	ZINC06932937
DB00635	ZINC09302209
DB00635	ZINC11592740
DB00635	ZINC11592741
DB00635	ZINC13425188
DB00635	ZINC13425189
DB00635	ZINC17159536
DB00635	ZINC35018252
DB00636	ZINC00056648
DB00637	ZINC00601274
DB00639	ZINC01530973
DB00639	ZINC01530974
DB00640	ZINC00895113
DB00640	ZINC00896706
DB00640	ZINC00970363
DB00640	ZINC02047403
DB00640	ZINC02047673
DB00640	ZINC02169830
DB00640	ZINC02572650
DB00640	ZINC03201876
DB00640	ZINC03201878
DB00640	ZINC03830178
DB00640	ZINC03830179
DB00640	ZINC03978047
DB00640	ZINC03978048
DB00640	ZINC03978049
DB00640	ZINC04048240
DB00640	ZINC08580514
DB00641	ZINC03780893
DB00641	ZINC03831450
DB00641	ZINC03996028
DB00641	ZINC03996029
DB00641	ZINC04245612
DB00641	ZINC09231492
DB00641	ZINC12857963
DB00641	ZINC26504552
DB00641	ZINC26504557
DB00641	ZINC27646903
DB00641	ZINC27646909
DB00641	ZINC43772732
DB00641	ZINC43772734
DB00641	ZINC43772736
DB00641	ZINC43772737
DB00641	ZINC71621954
DB00642	ZINC01540998
DB00642	ZINC01851132
DB00643	ZINC00121541
DB00645	ZINC01530940
DB00647	ZINC01530763
DB00647	ZINC01530767
DB00647	ZINC01530768
DB00647	ZINC01530769
DB00648	ZINC01530725
DB00648	ZINC01530726
DB00649	ZINC00137884
DB00649	ZINC00137887
DB00649	ZINC00137890
DB00649	ZINC18037522
DB00650	ZINC09212428
DB00650	ZINC18202555
DB00650	ZINC18456279
DB00650	ZINC18456284
DB00650	ZINC18456286
DB00651	ZINC00057146
DB00651	ZINC00057147
DB00652	ZINC00000596
DB00652	ZINC00020242
DB00652	ZINC01699600
DB00652	ZINC02015833
DB00654	ZINC03793063
DB00654	ZINC03873072
DB00654	ZINC03873074
DB00654	ZINC04097345
DB00654	ZINC11592688
DB00654	ZINC11592689
DB00654	ZINC12468792
DB00654	ZINC22061854
DB00654	ZINC27641893
DB00654	ZINC27641899
DB00654	ZINC27641906
DB00654	ZINC27641913
DB00654	ZINC27642074
DB00654	ZINC27642086
DB00654	ZINC27642090
DB00654	ZINC33838860
DB00654	ZINC33838861
DB00654	ZINC35565196
DB00654	ZINC43772329
DB00654	ZINC43772331
DB00654	ZINC43772333
DB00654	ZINC43772336
DB00655	ZINC00001374
DB00655	ZINC00518473
DB00655	ZINC01319510
DB00655	ZINC03869898
DB00655	ZINC03869899
DB00655	ZINC03869900
DB00655	ZINC03881426
DB00655	ZINC03977995
DB00655	ZINC04521756
DB00655	ZINC05356864
DB00655	ZINC13509425
DB00656	ZINC00538483
DB00657	ZINC01481868
DB00657	ZINC03796581
DB00657	ZINC03831025
DB00657	ZINC38140872
DB00657	ZINC38140873
DB00657	ZINC38143012
DB00657	ZINC43763856
DB00658	ZINC01487602
DB00658	ZINC02016052
DB00659	ZINC01554588
DB00660	ZINC00000471
DB00660	ZINC00897322
DB00661	ZINC03812888
DB00661	ZINC03871832
DB00662	ZINC00538509
DB00663	ZINC03977984
DB00663	ZINC03977985
DB00663	ZINC03977986
DB00663	ZINC03977987
DB00663	ZINC36371091
DB00663	ZINC36371092
DB00663	ZINC36371093
DB00663	ZINC36371094
DB00664	ZINC00002097
DB00665	ZINC03874498
DB00667	ZINC00388081
DB00667	ZINC18217584
DB00668	ZINC00039089
DB00668	ZINC00039090
DB00669	ZINC00014360
DB00670	ZINC19632927
DB00671	ZINC03830410
DB00671	ZINC03830411
DB00671	ZINC04468778
DB00671	ZINC08402806
DB00671	ZINC12503147
DB00671	ZINC13704177
DB00672	ZINC01530599
DB00673	ZINC27428713
DB00674	ZINC00018473
DB00674	ZINC00039435
DB00674	ZINC00487871
DB00674	ZINC00491073
DB00674	ZINC03872661
DB00674	ZINC03881813
DB00674	ZINC05525593
DB00675	ZINC01530689
DB00675	ZINC01530690
DB00676	ZINC00001021
DB00679	ZINC01530695
DB00679	ZINC01530697
DB00680	ZINC00601309
DB00680	ZINC19340795
DB00682	ZINC03875543
DB00683	ZINC00001732
DB00684	ZINC08214692
DB00684	ZINC70680696
DB00685	ZINC12503149
DB00687	ZINC04097304
DB00687	ZINC16890086
DB00688	ZINC21297660
DB00688	ZINC22064264
DB00690	ZINC00537752
DB00691	ZINC03812306
DB00691	ZINC53164616
DB00692	ZINC00020251
DB00693	ZINC03860453
DB00694	ZINC03830631
DB00694	ZINC03830632
DB00694	ZINC03830633
DB00694	ZINC03830634
DB00694	ZINC03917708
DB00694	ZINC03995925
DB00694	ZINC03995927
DB00694	ZINC03995929
DB00694	ZINC03995931
DB00694	ZINC11592927
DB00694	ZINC11592928
DB00694	ZINC11592929
DB00694	ZINC11592930
DB00694	ZINC14806497
DB00694	ZINC14806502
DB00695	ZINC00035804
DB00696	ZINC43649085
DB00696	ZINC52955754
DB00697	ZINC00002184
DB00697	ZINC19702309
DB00698	ZINC03875368
DB00698	ZINC07997568
DB00699	ZINC03873817
DB00700	ZINC03985982
DB00700	ZINC11616036
DB00700	ZINC15449345
DB00700	ZINC15449346
DB00700	ZINC15657738
DB00700	ZINC35636027
DB00700	ZINC35636029
DB00700	ZINC35636031
DB00700	ZINC35636033
DB00700	ZINC67665050
DB00701	ZINC03809192
DB00701	ZINC03871538
DB00701	ZINC03871539
DB00701	ZINC21986263
DB00704	ZINC00001773
DB00704	ZINC00020225
DB00704	ZINC03874475
DB00704	ZINC03874476
DB00706	ZINC01530694
DB00706	ZINC01846741
DB00708	ZINC00538386
DB00709	ZINC00012346
DB00709	ZINC01616230
DB00709	ZINC16952920
DB00709	ZINC17187710
DB00710	ZINC20444137
DB00711	ZINC00001288
DB00712	ZINC00000323
DB00712	ZINC00008667
DB00713	ZINC01530747
DB00713	ZINC02094988
DB00713	ZINC03831241
DB00713	ZINC03831242
DB00713	ZINC03831243
DB00713	ZINC03875439
DB00713	ZINC09212279
DB00714	ZINC00009073
DB00714	ZINC00155525
DB00715	ZINC00007525
DB00715	ZINC00527385
DB00715	ZINC00527386
DB00715	ZINC00527387
DB00716	ZINC03782807
DB00717	ZINC01323139
DB00717	ZINC01424855
DB00717	ZINC01848731
DB00717	ZINC03201981
DB00717	ZINC03814419
DB00717	ZINC03831215
DB00717	ZINC03831217
DB00717	ZINC03831218
DB00717	ZINC03831224
DB00717	ZINC03977937
DB00717	ZINC03977938
DB00717	ZINC03977939
DB00717	ZINC05275963
DB00717	ZINC05276770
DB00717	ZINC05276790
DB00717	ZINC05530004
DB00717	ZINC05530064
DB00717	ZINC09334331
DB00717	ZINC09334333
DB00717	ZINC11592603
DB00717	ZINC11592604
DB00717	ZINC13783391
DB00717	ZINC17180773
DB00717	ZINC22065380
DB00717	ZINC22065383
DB00717	ZINC22065386
DB00717	ZINC32911507
DB00717	ZINC35645874
DB00717	ZINC43601780
DB00717	ZINC43601801
DB00718	ZINC03930376
DB00719	ZINC00968337
DB00721	ZINC01530757
DB00722	ZINC03812863
DB00722	ZINC03873144
DB00722	ZINC03873145
DB00722	ZINC03873146
DB00722	ZINC03873147
DB00722	ZINC05851734
DB00722	ZINC09212370
DB00723	ZINC00057406
DB00723	ZINC00057407
DB00723	ZINC00057408
DB00723	ZINC00057409
DB00724	ZINC19632912
DB00725	ZINC00000368
DB00725	ZINC12503153
DB00726	ZINC00968275
DB00726	ZINC03831586
DB00728	ZINC53229445
DB00728	ZINC59867863
DB00728	ZINC59867865
DB00728	ZINC59867874
DB00728	ZINC59867875
DB00729	ZINC01482039
DB00730	ZINC00073711
DB00731	ZINC00009689
DB00731	ZINC01846916
DB00733	ZINC04577910
DB00733	ZINC12503156
DB00734	ZINC00538312
DB00735	ZINC01530977
DB00736	ZINC04693574
DB00736	ZINC04693575
DB00737	ZINC19361042
DB00737	ZINC19594557
