drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB00062	enzyme	P05164	4353	Human	unknown	substrate	16443167|16125131
DB00104	enzyme	P05164	4353	Human	unknown	inhibitor	10929949|11020872
DB00208	enzyme	P05164	4353	Human	unknown	substrate	19515014
DB00233	enzyme	P05164	4353	Human	unknown	inhibitor	2563347|16614956
DB00244	target	P05164	4353	Human	unknown		17503181
DB00250	enzyme	P05164	4353	Human	unknown	substrate	19515014
DB00461	enzyme	P05164	4353	Human	unknown	inhibitor	10503773
DB00500	enzyme	P05164	4353	Human	unknown	inhibitor	6266970
DB00515	enzyme	P05164	4353	Human	unknown	inducer	19818462|14745844
DB00526	enzyme	P05164	4353	Human	unknown	substrate	
DB00535	target	P05164	4353	Human	no	inhibitor	8133056
DB00550	enzyme	P05164	4353	Human	unknown	inhibitor	2159305|6096612|17070108|2837228
DB00583	target	P05164	4353	Human	unknown		16130180
DB00833	enzyme	P05164	4353	Human	unknown	inducer	11675909
DB00847	enzyme	P05164	4353	Human	unknown	substrate	2852004|8381104|2829860
DB00958	enzyme	P05164	4353	Human	unknown	substrate	
DB01065	target	P05164	4353	Human	unknown	inhibitor	18237195
DB01065	enzyme	P05164	4353	Human	unknown	substrate|inhibitor	15636586
DB01225	enzyme	P05164	4353	Human	unknown	Other	19049846
DB02300	enzyme	P05164	4353	Human	unknown	inhibitor	12928540
DB04821	target	P05164	4353	Human	unknown		16679384
DB04827	enzyme	P05164	4353	Human	unknown	inducer	8941558
DB05161	enzyme	P05164	4353	Human	unknown	inhibitor	9049140
DB00007	target	P30968	2798	Human	yes	agonist	16809153|10687850|9625809|15758569|10394541
DB00014	target	P30968	2798	Human	yes	agonist	20053189
DB00050	target	P30968	2798	Human	yes	antagonist	11854630|12606421|14561652|14605254|16809153|11752352
DB00106	target	P30968	2798	Human	yes	antagonist	16985933
DB00644	target	P30968	2798	Human	yes	agonist	15967801|16962597|16973761|17002488|17068198|11752352
DB00666	target	P30968	2798	Human	yes	agonist	2137975|14687742|14644830|17097577|9622415|7996307|1830521|2140979|2151003|11752352
DB01406	target	P30968	2798	Human	yes	negative modulator	14571621|3004220|14605254|2404115
DB05694	target	P30968	2798	Human	unknown		
DB06699	target	P30968	2798	Human	yes	antagonist	20110043|20053189|19450172|15705170
DB06719	target	P30968	2798	Human	yes		20053189
DB00008	target	P48551	3455	Human	yes	agonist	15898717|16953837|19955815|11752352
DB00011	target	P48551	3455	Human	yes	agonist	17139284|17016423|10822464|19955815|11752352
DB00018	target	P48551	3455	Human	yes	agonist	17139284|17016423|15898717|19955815|16953837|11752352
DB00022	target	P48551	3455	Human	yes	agonist	17139284|17016423|15898717|19955815|16953837|11752352
DB00034	target	P48551	3455	Human	yes		15898717|18230610
DB00060	target	P48551	3455	Human	yes		16912135|11747625
DB00068	target	P48551	3455	Human	yes	agonist	10049744|11752352
DB00069	target	P48551	3455	Human	yes	binder	8836913|12528473|11752352
DB00105	target	P48551	3455	Human	yes	binder	17139284|17016423|7584665|11752352
DB05472	target	P48551	3455	Human	unknown		
DB00008	target	P17181	3454	Human	yes	agonist	15898717|16953837|19955815|11752352
DB00011	target	P17181	3454	Human	yes	agonist	17139284|17016423|10822464|19955815|11752352
DB00018	target	P17181	3454	Human	yes	agonist	17139284|17016423|15898717|19955815|11752352
DB00022	target	P17181	3454	Human	yes	agonist	17139284|17016423|15898717|19955815|16953837|11752352
DB00034	target	P17181	3454	Human	yes		15898717|18230610
DB00060	target	P17181	3454	Human	yes	agonist	10049744|16912135|12034032|11747625
DB00068	target	P17181	3454	Human	yes	agonist	10049744|11752352
DB00069	target	P17181	3454	Human	yes	binder	17139284|17016423|12528473|11752352
DB00105	target	P17181	3454	Human	yes	binder	17139284|17016423|10567921|11752352
DB05258	target	P17181	3454	Human	unknown		
DB05472	target	P17181	3454	Human	unknown		
DB00009	target	P00747	5340	Human	yes	activator	18673235|19436656|17963464|11752352
DB00013	target	P00747	5340	Human	yes	activator	12658774|12666133|12719778|12720300|12745435|11752352
DB00015	target	P00747	5340	Human	yes	activator	17963464|18673235|19436656|11752352
DB00029	target	P00747	5340	Human	yes	activator	18673235|19436656|17963464|11752352
DB00031	target	P00747	5340	Human	yes	activator	18673235|19436656|17963464|11752352
DB00086	target	P00747	5340	Human	yes	activator	10569766|10581996|10631997|10664583|10726310|11752352
DB00302	target	P00747	5340	Human	yes	inhibitor	10400410|10625440|10673876|10959704|12115473|11752352
DB00513	target	P00747	5340	Human	yes	inhibitor	10026282|11304653|11927133|12007600|1280065|11752352
DB03709	target	P00747	5340	Human	unknown		17139284|17016423
DB04925	target	P00747	5340	Human	unknown		17425487
DB06692	target	P00747	5340	Human	unknown		15277296
DB00009	target	P02671	2243	Human	yes		18673235|19436656|17963464
DB00015	target	P02671	2243	Human	yes		18673235|19436656|17963464
DB00029	target	P02671	2243	Human	yes		17139284|17016423
DB00031	target	P02671	2243	Human	yes		19436656|18673235|17963464
DB00364	target	P02671	2243	Human	unknown	antagonist	6892775
DB04919	target	P02671	2243	Human	unknown		1696922
DB05099	target	P02671	2243	Human	unknown		
DB05675	target	P02671	2243	Human	unknown		17620942|17948194
DB00009	target	Q03405	5329	Human	unknown		17139284|17016423
DB00013	target	Q03405	5329	Human	yes		12615913|12817472|14679304|14688365|14720519|17327908
DB00015	target	Q03405	5329	Human	unknown		17139284|17016423
DB00029	target	Q03405	5329	Human	unknown		17139284|17016423
DB00031	target	Q03405	5329	Human	unknown		15231724|11447759|12210068
DB05476	target	Q03405	5329	Human	unknown		
DB00009	target	P05121	5054	Human	unknown		17963464
DB00013	target	P05121	5054	Human	yes		12579271|12642587|12709915|12745435|12785198
DB00015	target	P05121	5054	Human	unknown		17963464
DB00029	target	P05121	5054	Human	unknown		17963464
DB00031	target	P05121	5054	Human	unknown		11163592|14564902|17963464
DB00055	target	P05121	5054	Human	unknown		11259926|17566522|12004248|14515185
DB00197	target	P05121	5054	Human	unknown	antagonist	10418858|10768100|10770198|10831180|10871202
DB05254	target	P05121	5054	Human	unknown		
DB00010	target	Q02643	2692	Human	yes	agonist	14499707|11752352
DB08869	target	Q02643	2692	Human	yes	binder	22298602
DB00012	target	P19235	2057	Human	yes	agonist	16505108|17575216|11752352
DB00016	target	P19235	2057	Human	yes	agonist	16505108|17575216|11752352
DB07637	target	P19235	2057	Human	unknown		10592235
DB08894	target	P19235	2057	Human	yes	stimulator	23318685
DB08923	target	P19235	2057	Human	yes	agonist	21719882|18208642
DB00013	target	P00749	5328	Human	yes		12556741|12579271|12707394|12745435|12824001
DB00594	target	P00749	5328	Human	unknown	inhibitor	11544332|11562773|12183060|12897821|15866288|11752352
DB01905	target	P00749	5328	Human	unknown		10592235
DB01977	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB02193	target	P00749	5328	Human	unknown		10592235
DB02398	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB02473	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB02526	target	P00749	5328	Human	unknown		10592235
DB02551	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB02705	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB03046	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB03082	target	P00749	5328	Human	unknown		17139284|17016423
DB03127	target	P00749	5328	Human	unknown		17139284|17016423
DB03136	target	P00749	5328	Human	unknown		10592235
DB03159	target	P00749	5328	Human	unknown		10592235
DB03476	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB03729	target	P00749	5328	Human	unknown		17139284|17016423
DB03782	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB03865	target	P00749	5328	Human	unknown		10592235
DB03876	target	P00749	5328	Human	unknown		10592235
DB04059	target	P00749	5328	Human	unknown		17139284|17016423|10592235
DB04172	target	P00749	5328	Human	unknown		17139284|17016423
DB05254	target	P00749	5328	Human	unknown		
DB06854	target	P00749	5328	Human	unknown		10592235
DB06855	target	P00749	5328	Human	unknown		10592235
DB06856	target	P00749	5328	Human	unknown		10592235
DB06857	target	P00749	5328	Human	unknown		10592235
DB07076	target	P00749	5328	Human	unknown		10592235
DB07122	target	P00749	5328	Human	unknown		10592235
DB07129	target	P00749	5328	Human	unknown		10592235
DB07625	target	P00749	5328	Human	unknown		10592235
DB07626	target	P00749	5328	Human	unknown		10592235
DB08072	target	P00749	5328	Human	unknown		10592235
DB08697	target	P00749	5328	Human	unknown		10592235
DB00013	target	P00750	5327	Human	yes		12745435|12787697|12826021|12893898|14507109
DB00513	target	P00750	5327	Human	yes	antagonist	2502209|3146348|7962113|8073394
DB01050	target	P00750	5327	Human	unknown	negative modulator	22668799
DB01088	target	P00750	5327	Human	unknown	other/unknown	1370924|1689620|1717784|1726988|17510465
DB07684	target	P00750	5327	Human	unknown		10592235
DB00013	target	P05120	5055	Human	yes		15277569|15351849|15640330|15944795|16327990
DB00031	target	P05120	5055	Human	unknown		17141398|7958159|3091604
DB00013	target	P05154	5104	Human	unknown		17434507|17253188|14645112
DB00055	target	P05154	5104	Human	unknown		10456457|7769227|9620917|8391599|12671072
DB05413	target	P05154	5104	Human	unknown		
DB00013	target	P98164	4036	Human	unknown		17139284|17016423|8241286|1280065|7959795
DB00030	target	P98164	4036	Human	unknown		17139284|17016423
DB00071	target	P98164	4036	Human	unknown		17139284|17016423|9773776|9051350|17018843
DB00798	target	P98164	4036	Human	no	other/unknown	15023454|15777622|16488503
DB00013	target	Q9Y5Y6	6768	Human	unknown		14747469|12815039
DB03127	target	Q9Y5Y6	6768	Human	unknown		17139284|17016423
DB00013	target	P14543	4811	Human	unknown		17139284|17016423|1499567
DB00014	target	P22888	3973	Human	yes	agonist	17139284|17016423|20053189
DB00032	target	P22888	3973	Human	yes		17139284|17016423|14680547|7872378
DB00044	target	P22888	3973	Human	yes	agonist	17139284|17016423|20161981|11752352
DB00050	target	P22888	3973	Human	unknown		17139284|17016423|11943741
DB00097	target	P22888	3973	Human	yes		15967102|12606382|17059863
DB06719	target	P22888	3973	Human	yes		20053189
DB00017	target	P30988	799	Human	unknown	agonist	3004987|7610922|9231703|11752352
DB01278	target	P30988	799	Human	yes	agonist	11772274|19273748|20357016|20015292|18593822|15494035
DB00019	target	Q99062	1441	Human	yes	agonist	17001306|12944913|17127322|16033816|15949269|15082029
DB00099	target	Q99062	1441	Human	yes	stimulator	17001306|17494858|15949269|17127322|16033816
DB05249	target	Q99062	1441	Human	unknown		
DB00019	target	P08246	1991	Human	unknown		14657210|16245075|12958067|15353486|17475913
DB00058	target	P08246	1991	Human	yes	inhibitor	20521180|16773239|11752352
DB00099	target	P08246	1991	Human	unknown	other/unknown	14657210|16245075|17311988|17475913|15353486|12393522
DB02341	target	P08246	1991	Human	unknown		17139284|17016423
DB03925	target	P08246	1991	Human	unknown	inhibitor	11752352|14530017
DB05161	target	P08246	1991	Human	unknown		
DB00020	target	P15509	1438	Human	yes	agonist	17090651|16760463|17522711|16638185|11752352
DB05194	target	P15509	1438	Human	unknown		
DB05386	target	P15509	1438	Human	unknown		
DB00020	target	P26951	3563	Human	yes	agonist	17562355|17500228|16698686|17522711
DB00020	target	P32927	1439	Human	yes	agonist	17139284|17016423|1424804
DB05264	target	P32927	1439	Human	unknown		17436088
DB00020	target	P34741	6383	Human	unknown	agonist	17139284|17016423|10734053
DB00020	target	P13727	5553	Human	unknown		17383764|16522458|17600316
DB00021	target	P47872	6344	Human	yes	agonist	17139284|17016423|11752352
DB00024	target	P16473	7253	Human	yes	agonist	15571461|9039330|11752352
DB00025	target	P00742	2159	Human	yes	activator	13801371|14285227|236567|6436416|11891806
DB00036	target	P00742	2159	Human	unknown		5969560|13801371|13713641|14227143|13621053
DB00100	target	P00742	2159	Human	yes	activator	1391956|8083242|9079657|10933803|10919405|11752352|659613
DB00170	target	P00742	2159	Human	unknown	activator	17139284|17016423
DB00569	target	P00742	2159	Human	yes	inhibitor	19825921
DB01109	target	P00742	2159	Human	yes	inhibitor	17118432|17004727|11369259|3155697
DB01225	target	P00742	2159	Human	yes	inhibitor	17474542|17509040|16187968|15675440|17567541
DB03847	target	P00742	2159	Human	unknown		10592235
DB04673	target	P00742	2159	Human	unknown		
DB05362	target	P00742	2159	Human	unknown		
DB05713	target	P00742	2159	Human	unknown		
DB06228	target	P00742	2159	Human	yes	antagonist	20424181|20135071
DB06605	target	P00742	2159	Human	yes	inhibitor	17371192|18393142
DB06920	target	P00742	2159	Human	unknown		10592235
DB07211	target	P00742	2159	Human	unknown		10592235
DB07261	target	P00742	2159	Human	unknown		10592235
DB07277	target	P00742	2159	Human	unknown		10592235
DB07278	target	P00742	2159	Human	unknown		10592235
DB07605	target	P00742	2159	Human	unknown		10592235
DB07629	target	P00742	2159	Human	unknown		10592235
DB07630	target	P00742	2159	Human	unknown		10592235
DB07800	target	P00742	2159	Human	unknown		10592235
DB07804	target	P00742	2159	Human	unknown		10592235
DB07843	target	P00742	2159	Human	unknown		10592235
DB07844	target	P00742	2159	Human	unknown		10592235
DB07847	target	P00742	2159	Human	unknown		10592235
DB07848	target	P00742	2159	Human	unknown		10592235
DB07872	target	P00742	2159	Human	unknown		10592235
DB07875	target	P00742	2159	Human	unknown		10592235
DB07973	target	P00742	2159	Human	unknown		10592235
DB07974	target	P00742	2159	Human	unknown		10592235
DB08143	target	P00742	2159	Human	unknown		10592235
DB08173	target	P00742	2159	Human	unknown		10592235
DB08174	target	P00742	2159	Human	unknown		10592235
DB08426	target	P00742	2159	Human	unknown		10592235
DB08477	target	P00742	2159	Human	unknown		10592235
DB08487	target	P00742	2159	Human	unknown		10592235
DB08488	target	P00742	2159	Human	unknown		10592235
DB08495	target	P00742	2159	Human	unknown		10592235
DB08745	target	P00742	2159	Human	unknown		10592235
DB08746	target	P00742	2159	Human	unknown		10592235
DB00025	target	P00740	2158	Human	yes	cofactor	1119107|2994716|14240634|932529|6422634
DB00170	target	P00740	2158	Human	unknown	activator	17348045
DB05131	target	P00740	2158	Human	unknown		
DB00025	target	P04275	7450	Human	yes	binder	10938981|11858481|14750934|2128855|2942172
DB05202	target	P04275	7450	Human	unknown		
DB00025	target	O14832	5264	Human	unknown	antagonist	17139284|17016423|11574539
DB00126	target	O14832	5264	Human	unknown		17139284|17016423
DB00025	target	P07307	433	Human	unknown	binder	17139284|17016423|15946216
DB00025	target	P11021	3309	Human	unknown	chaperone	17139284|17016423|9607108
DB00945	target	P11021	3309	Human	unknown	binding	11689471
DB00025	target	P27797	811	Human	unknown	chaperone	17139284|17016423|9525969|17899080|9607108|9607108
DB00031	target	P27797	811	Human	unknown		9359841
DB01065	target	P27797	811	Human	unknown		19449447|12603316
DB00025	target	P27824	821	Human	unknown	chaperone	17139284|17016423|9525969|15213841|17899080|9607108
DB00031	target	P27824	821	Human	unknown		9359841
DB00025	target	P49257	3998	Human	unknown	chaperone	17139284|17016423|14629470|14726380
DB00025	target	Q07954	4035	Human	unknown	modulator	17139284|17016423|21391865
DB00031	target	Q07954	4035	Human	unknown		8344937|1378833|16303771
DB00100	target	Q07954	4035	Human	unknown		17139284|17016423|12522212
DB00025	target	Q8NI22	90411	Human	unknown	modulator	17139284|17016423|15886209
DB00025	enzyme	P04070	5624	Human	unknown	inactivator	17139284|17016423|21054189
DB00170	target	P04070	5624	Human	unknown	activator	17139284|17016423|17215245
DB00464	target	P04070	5624	Human	yes	inhibitor	17016423|1344580|11752352|19442540
DB00026	target	P14778	3554	Human	yes	antagonist	17498496|12817089|12355453|17083033|11752352|17352828|10210771
DB05207	target	P14778	3554	Human	unknown		
DB05303	target	P14778	3554	Human	unknown		
DB00027	transporter	P08183	5243	Human	unknown	inhibitor	14985103
DB00091	transporter	P08183	5243	Human	unknown	substrate|inhibitor|inducer	12387747|10820137|10891114|11405287|11716514|11784143|11961113|12134945|12604693|12636153|12699389|12724138|12975485|14604686|7514263|8960059|9205004|9262363|9732409|9914792|10087141|10198227|10604964|14744620|15023456|15504753|14985103|12235267|19530439|19319690|11602674|11785684|12880295|12948019|7681059|8842452|9333100|10227700|17045309
DB00171	target	P08183	5243	Human	unknown		16842213|16890580|16944963|17120199|17417072
DB00175	transporter	P08183	5243	Human	unknown	substrate|inhibitor	15616150|15901800
DB00176	transporter	P08183	5243	Human	unknown	inhibitor	12438524|12649369
DB00196	transporter	P08183	5243	Human	unknown	inhibitor	11751127|11961113|12235267
